periode_data,tahun,nama_provinsi,nama_kabupaten_kota,nama_kecamatan,nama_kelurahan,usia,jenis_kelamin,jumlah_penduduk
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,55-59,Perempuan,785
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,55-59,Perempuan,643
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,55-59,Perempuan,720
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,55-59,Perempuan,189
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,KENARI,55-59,Perempuan,264
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,PASEBAN,55-59,Perempuan,672
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,KRAMAT,55-59,Perempuan,762
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,KWITANG,55-59,Perempuan,455
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,55-59,Perempuan,565
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,GEDONG,30-34,Perempuan,1848
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,30-34,Perempuan,1449
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,30-34,Perempuan,2271
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,KALISARI,30-34,Perempuan,2144
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEKAYON,30-34,Perempuan,2487
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,JATINEGARA,30-34,Perempuan,5318
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,RAWA TERATE,30-34,Perempuan,1670
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,30-34,Perempuan,5546
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,30-34,Perempuan,3516
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,30-34,Perempuan,5037
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,30-34,Perempuan,1616
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,30-34,Perempuan,3855
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,30-34,Perempuan,3394
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,30-34,Perempuan,3485
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,KLENDER,30-34,Perempuan,4029
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,30-34,Perempuan,3745
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,30-34,Perempuan,1642
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,30-34,Perempuan,1778
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,30-34,Perempuan,1992
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,MAKASAR,30-34,Perempuan,1945
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,PINANG RANTI,30-34,Perempuan,1390
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,KEBON PALA,30-34,Perempuan,2692
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,30-34,Perempuan,1481
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,30-34,Perempuan,2323
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIRACAS,30-34,Perempuan,3444
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIBUBUR,30-34,Perempuan,3569
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,30-34,Perempuan,2507
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,SUSUKAN,30-34,Perempuan,2161
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,RAMBUTAN,30-34,Perempuan,2071
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,30-34,Perempuan,1297
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,30-34,Perempuan,1263
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,30-34,Perempuan,1259
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,MUNJUL,30-34,Perempuan,1221
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,SETU,30-34,Perempuan,910
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,30-34,Perempuan,1283
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,30-34,Perempuan,3319
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CEGER,30-34,Perempuan,979
2014,2014,PROVINSI DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTR,P. PANGGANG,35-39,Perempuan,237
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,50-54,Perempuan,1705
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,50-54,Perempuan,1563
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,50-54,Perempuan,953
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,50-54,Perempuan,1552
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,50-54,Perempuan,1136
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,55-59,Perempuan,497
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,55-59,Perempuan,381
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,55-59,Perempuan,276
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,55-59,Perempuan,448
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,GLODOK,55-59,Perempuan,352
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,55-59,Perempuan,314
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,55-59,Perempuan,291
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,55-59,Perempuan,585
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI UTARA,55-59,Perempuan,499
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,55-59,Perempuan,777
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,55-59,Perempuan,437
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,55-59,Perempuan,563
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,55-59,Perempuan,770
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,55-59,Perempuan,574
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,55-59,Perempuan,745
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,55-59,Perempuan,138
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI SELATAN,55-59,Perempuan,401
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,55-59,Perempuan,1082
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,55-59,Perempuan,874
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,55-59,Perempuan,689
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,55-59,Perempuan,551
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,55-59,Perempuan,1640
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,55-59,Perempuan,1306
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,55-59,Perempuan,785
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,55-59,Perempuan,1324
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,SEMANAN,55-59,Perempuan,1078
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,TEGAL ALUR,55-59,Perempuan,1473
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,55-59,Perempuan,689
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,55-59,Perempuan,1155
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,PALMERAH,55-59,Perempuan,1526
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,SLIPI,55-59,Perempuan,436
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,KOTA BAMBU UTARA,55-59,Perempuan,605
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,JATI PULO,55-59,Perempuan,747
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,KEMANGGISAN,55-59,Perempuan,788
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,KOTA BAMBU SELATAN,55-59,Perempuan,483
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,55-59,Perempuan,1011
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,55-59,Perempuan,1120
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,55-59,Perempuan,676
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,SRENGSENG,55-59,Perempuan,919
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,JOGLO,55-59,Perempuan,971
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,55-59,Perempuan,649
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET TIMUR,55-59,Perempuan,545
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,>75,Perempuan,335
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,SRENGSENG,55-59,Perempuan,919
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,JOGLO,55-59,Perempuan,971
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,55-59,Perempuan,649
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET TIMUR,55-59,Perempuan,545
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,>75,Perempuan,335
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,>75,Perempuan,183
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,MANGGARAI,>75,Perempuan,245
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,>75,Perempuan,35
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,>75,Perempuan,33
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,>75,Perempuan,115
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET,>75,Perempuan,108
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,>75,Perempuan,208
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,>75,Perempuan,153
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,GUNTUR,>75,Perempuan,80
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,>75,Perempuan,47
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,>75,Perempuan,80
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,>75,Perempuan,112
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,>75,Perempuan,269
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,>75,Perempuan,128
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,>75,Perempuan,37
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,>75,Perempuan,219
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,>75,Perempuan,231
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,>75,Perempuan,90
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,>75,Perempuan,231
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,>75,Perempuan,277
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,>75,Perempuan,206
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,>75,Perempuan,131
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,>75,Perempuan,215
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,>75,Perempuan,475
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,>75,Perempuan,161
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,>75,Perempuan,249
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,>75,Perempuan,247
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,>75,Perempuan,195
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,>75,Perempuan,428
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,>75,Perempuan,289
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,>75,Perempuan,256
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,>75,Perempuan,177
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,>75,Perempuan,221
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,>75,Perempuan,79
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,>75,Perempuan,163
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,>75,Perempuan,139
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,>75,Perempuan,95
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,55-59,Perempuan,671
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,55-59,Perempuan,903
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,55-59,Perempuan,607
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,55-59,Perempuan,775
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,55-59,Perempuan,691
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,55-59,Perempuan,258
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,55-59,Perempuan,169
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,55-59,Perempuan,376
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,GELORA,55-59,Perempuan,76
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,55-59,Perempuan,602
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,55-59,Perempuan,439
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,55-59,Perempuan,713
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,55-59,Perempuan,765
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,55-59,Perempuan,643
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,55-59,Perempuan,351
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,55-59,Perempuan,971
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,55-59,Perempuan,507
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,55-59,Perempuan,416
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,55-59,Perempuan,954
2014,2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,55-59,Perempuan,1661
2014,2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,55-59,Perempuan,208
2014,2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,55-59,Perempuan,723
2014,2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,55-59,Perempuan,2105
2014,2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PLUIT,55-59,Perempuan,1572
2014,2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,55-59,Perempuan,627
2014,2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,55-59,Perempuan,1729
2014,2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,55-59,Perempuan,829
2014,2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,55-59,Perempuan,642
2014,2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,55-59,Perempuan,1076
2014,2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,55-59,Perempuan,2106
2014,2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,55-59,Perempuan,906
2014,2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,55-59,Perempuan,597
2014,2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU UTARA,55-59,Perempuan,1636
2014,2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,55-59,Perempuan,1314
2014,2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,55-59,Perempuan,757
2014,2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,55-59,Perempuan,698
2014,2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,>75,Perempuan,138
2014,2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,>75,Perempuan,95
2014,2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,>75,Perempuan,50
2014,2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,KALI BARU,>75,Perempuan,212
2014,2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,>75,Perempuan,150
2014,2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,ROROTAN,>75,Perempuan,82
2014,2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER BARAT,>75,Perempuan,229
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,50-54,Perempuan,942
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,50-54,Perempuan,670
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,50-54,Perempuan,1492
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,50-54,Perempuan,1428
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,50-54,Perempuan,1045
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,50-54,Perempuan,1127
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,50-54,Perempuan,1120
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,50-54,Perempuan,926
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,50-54,Perempuan,919
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PAL MERIAM,50-54,Perempuan,731
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,50-54,Perempuan,707
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,50-54,Perempuan,1218
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,50-54,Perempuan,1058
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,50-54,Perempuan,1376
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,CIPINANG,50-54,Perempuan,1355
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,50-54,Perempuan,726
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,50-54,Perempuan,1290
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,50-54,Perempuan,1262
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATI,50-54,Perempuan,1113
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,50-54,Perempuan,886
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,50-54,Perempuan,1393
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,50-54,Perempuan,391
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,50-54,Perempuan,738
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,50-54,Perempuan,1298
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,50-54,Perempuan,1715
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,50-54,Perempuan,1012
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,50-54,Perempuan,1495
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KRAMAT JATI,50-54,Perempuan,1141
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,50-54,Perempuan,1323
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,50-54,Perempuan,701
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,50-54,Perempuan,1409
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,50-54,Perempuan,811
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,50-54,Perempuan,1302
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,50-54,Perempuan,1139
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,GEDONG,50-54,Perempuan,1019
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,50-54,Perempuan,606
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,50-54,Perempuan,1238
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,KALISARI,50-54,Perempuan,1354
