time,temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),temperature_2m_mean (°C),relative_humidity_2m_mean (%),cloud_cover_mean (%),surface_pressure_mean (hPa),wind_gusts_10m_max (km/h),winddirection_10m_dominant (°),relative_humidity_2m_max (%),relative_humidity_2m_min (%),cloud_cover_max (%),cloud_cover_min (%),wind_gusts_10m_mean (km/h),wind_speed_10m_mean (km/h),wind_gusts_10m_min (km/h),wind_speed_10m_min (km/h),surface_pressure_max (hPa),surface_pressure_min (hPa)
2018-07-21,32.1,25.2,2.60,15.0,11.1,287,16.97,27.8,76,90,1009.8,28.4,287,89,55,100,72,12.8,4.3,2.9,1.1,1012.2,1008.2
2018-07-22,33.5,23.9,3.50,8.0,11.8,17,19.55,27.6,80,46,1010.2,30.2,17,96,53,92,12,14.3,4.5,5.4,0.5,1012.2,1007.2
2018-07-23,32.7,23.6,0.40,2.0,14.0,84,17.62,27.7,76,37,1008.6,32.8,84,94,51,86,5,15.6,6.3,4.7,2.5,1010.6,1005.7
2018-07-24,32.5,23.5,0.60,2.0,12.9,41,18.83,27.6,76,48,1008.7,32.0,41,93,52,96,4,14.0,4.8,4.7,1.1,1010.4,1006.5
2018-07-25,32.0,23.4,0.90,5.0,13.0,49,18.45,27.3,77,29,1009.1,33.1,49,95,52,76,1,14.5,5.6,5.4,1.8,1010.8,1006.5
2018-07-26,31.2,23.5,1.40,8.0,11.1,35,17.94,27.2,77,26,1009.2,28.4,35,96,55,86,3,12.7,5.1,5.0,2.9,1011.1,1006.8
2018-07-27,32.8,21.8,0.10,1.0,14.8,38,21.48,27.1,74,19,1008.9,36.0,38,97,46,64,0,13.9,5.4,4.0,0.7,1010.8,1006.3
2018-07-28,32.2,21.6,0.00,0.0,15.2,316,21.74,26.6,69,90,1008.6,34.9,316,86,47,98,73,15.5,6.2,3.2,2.3,1010.4,1005.7
2018-07-29,32.5,22.0,0.00,0.0,15.2,301,20.25,26.9,68,97,1008.4,34.2,301,87,44,100,91,16.8,6.7,4.3,0.8,1010.3,1005.3
2018-07-30,31.8,22.0,0.00,0.0,14.5,20,21.29,26.6,74,18,1008.8,35.6,20,94,48,92,0,14.9,6.3,4.7,1.4,1010.4,1006.4
2018-07-31,32.2,22.0,0.30,2.0,12.6,22,19.92,27.1,74,58,1009.4,31.3,22,94,48,95,3,14.3,5.8,5.8,1.5,1011.3,1006.8
2018-08-01,31.9,23.2,1.70,7.0,13.8,63,18.62,27.0,76,94,1010.8,33.1,63,91,51,100,72,15.9,6.2,5.8,2.6,1013.2,1008.6
2018-08-02,31.5,23.0,0.30,2.0,12.3,305,20.74,26.7,74,72,1011.3,30.2,305,92,50,99,16,17.0,6.9,5.4,1.8,1013.3,1008.3
2018-08-03,33.0,22.5,0.00,0.0,18.5,193,20.83,26.9,63,74,1009.7,41.4,193,85,37,99,20,21.8,9.0,8.6,2.3,1011.8,1006.9
2018-08-04,32.0,22.1,0.00,0.0,15.8,176,21.78,26.4,58,83,1009.4,37.1,176,70,40,98,47,21.7,8.9,5.4,2.5,1011.8,1006.8
2018-08-05,32.5,22.4,0.20,2.0,15.4,214,17.49,26.8,58,38,1009.8,33.8,214,74,39,100,1,24.2,10.2,7.6,0.4,1011.7,1007.4
2018-08-06,32.0,22.7,0.00,0.0,15.1,216,21.12,26.6,59,36,1008.6,37.4,216,76,41,96,1,21.5,8.5,3.6,0.0,1010.6,1006.3
2018-08-07,31.1,23.2,0.00,0.0,14.0,117,16.26,27.1,59,95,1008.2,35.3,117,74,43,100,81,17.7,7.2,7.2,1.8,1010.1,1005.8
2018-08-08,32.4,22.2,0.10,1.0,14.9,45,18.37,27.1,66,79,1008.1,36.7,45,82,44,100,14,16.0,6.4,4.3,1.1,1009.8,1006.4
2018-08-09,32.0,23.2,2.70,8.0,12.0,315,17.75,27.6,71,81,1009.5,31.0,315,90,49,99,35,14.0,5.2,4.0,1.3,1011.6,1007.7
2018-08-10,32.9,24.9,2.60,10.0,15.5,334,19.20,27.9,71,92,1010.0,36.7,334,96,45,99,51,17.3,6.5,6.8,0.8,1011.9,1007.7
2018-08-11,32.6,23.4,0.30,3.0,13.7,38,20.20,27.7,74,40,1008.9,33.1,38,96,51,100,8,16.2,6.0,4.7,2.4,1011.1,1005.8
2018-08-12,31.8,24.2,2.30,9.0,11.3,12,18.49,28.0,70,92,1008.9,28.8,12,87,52,100,76,14.6,5.3,5.8,1.3,1010.8,1006.5
2018-08-13,32.7,24.6,2.60,13.0,12.7,34,19.39,27.9,75,59,1009.7,32.8,34,91,49,100,5,16.3,5.9,4.7,1.1,1011.2,1007.5
2018-08-14,32.3,23.8,0.80,6.0,13.0,47,18.77,27.6,76,35,1009.2,33.1,47,96,51,87,3,17.1,6.4,5.8,2.8,1011.3,1006.5
2018-08-15,32.2,23.5,0.00,0.0,16.9,43,18.88,27.8,72,36,1008.8,38.9,43,95,49,100,1,16.1,6.6,3.2,1.3,1011.1,1006.1
2018-08-16,33.8,23.9,0.20,1.0,17.7,79,21.11,27.9,66,22,1007.6,44.6,79,84,38,70,1,19.7,8.2,5.4,3.1,1010.0,1005.2
2018-08-17,32.8,23.7,0.20,2.0,17.5,180,19.02,27.5,66,47,1007.6,40.0,180,82,41,96,0,19.1,7.6,6.8,2.8,1009.0,1005.3
2018-08-18,32.2,22.0,0.00,0.0,17.3,54,21.25,27.0,60,18,1007.8,40.7,54,69,45,67,0,19.6,7.7,7.6,1.5,1009.6,1005.0
2018-08-19,33.5,21.9,0.00,0.0,19.4,65,23.11,27.2,63,5,1008.4,44.3,65,78,35,40,0,18.6,7.5,4.3,3.3,1010.3,1005.8
2018-08-20,33.2,22.9,0.00,0.0,18.7,53,20.95,27.7,67,20,1008.7,43.6,53,85,43,74,1,17.7,7.2,4.3,2.4,1010.8,1005.8
2018-08-21,33.2,24.1,0.00,0.0,12.7,44,21.10,28.1,67,56,1008.3,34.6,44,84,47,100,7,16.8,6.5,4.0,1.8,1010.1,1005.9
2018-08-22,32.8,25.1,1.10,4.0,14.0,115,20.02,28.6,64,70,1008.1,34.6,115,79,48,100,24,19.0,7.4,2.9,1.4,1009.7,1005.8
2018-08-23,32.2,24.9,2.00,13.0,12.7,337,19.21,28.2,68,72,1009.2,31.0,337,87,48,96,11,17.2,6.5,4.0,1.8,1011.6,1007.0
2018-08-24,31.4,24.4,2.20,8.0,13.3,60,18.52,27.6,76,58,1008.9,32.0,60,95,53,95,6,15.7,6.2,4.7,3.1,1010.9,1006.3
2018-08-25,32.1,24.8,1.00,4.0,14.3,37,20.30,28.1,69,36,1008.2,34.2,37,83,47,97,9,15.8,6.2,5.0,1.9,1009.6,1005.7
2018-08-26,32.7,24.1,0.10,1.0,15.8,35,21.48,28.0,68,58,1008.0,38.9,35,86,45,98,6,17.3,6.8,5.4,2.5,1010.1,1005.3
2018-08-27,33.9,23.8,0.00,0.0,15.8,54,22.23,28.2,68,15,1008.8,40.0,54,82,47,54,1,17.7,6.6,5.8,1.6,1010.9,1006.6
2018-08-28,33.5,24.2,0.90,4.0,15.1,73,20.79,28.3,69,32,1009.4,36.4,73,87,46,99,0,17.2,6.3,7.2,2.9,1011.2,1007.2
2018-08-29,31.6,24.5,0.50,5.0,12.8,359,18.83,27.8,71,55,1009.7,31.0,359,85,50,98,28,17.6,7.3,5.4,2.2,1011.3,1007.5
2018-08-30,32.5,23.8,0.40,4.0,15.6,54,21.10,27.8,72,22,1008.9,37.1,54,89,49,67,7,19.1,7.7,4.3,2.6,1010.7,1006.2
2018-08-31,32.2,24.1,1.00,6.0,14.3,70,21.62,27.9,69,22,1009.5,34.9,70,91,49,60,3,20.6,8.0,2.5,0.5,1011.0,1006.9
2018-09-01,31.8,23.5,5.00,5.0,13.3,341,21.83,27.2,77,93,1010.6,34.2,341,96,55,100,72,18.6,6.4,3.2,0.4,1012.6,1007.8
2018-09-02,32.3,24.0,14.30,16.0,11.3,73,19.66,26.7,82,66,1010.1,33.1,73,98,55,98,3,16.2,5.4,5.0,0.7,1011.5,1007.7
2018-09-03,31.2,23.8,2.50,11.0,12.7,223,20.89,26.9,78,54,1009.8,29.9,223,97,57,100,10,16.0,6.3,7.2,1.8,1011.8,1006.7
2018-09-04,33.0,23.1,0.60,4.0,15.5,203,22.80,27.0,64,54,1009.8,35.6,203,85,40,100,10,19.5,7.9,5.0,1.5,1011.7,1007.1
2018-09-05,32.3,23.3,0.50,2.0,13.7,237,19.82,27.5,63,82,1009.5,33.1,237,75,44,99,26,17.6,7.0,2.9,1.5,1011.6,1006.6
2018-09-06,32.2,24.0,0.90,2.0,15.4,77,16.99,27.2,72,90,1008.5,36.7,77,84,49,99,26,17.3,7.4,6.1,2.8,1010.2,1005.9
2018-09-07,33.7,23.3,0.10,1.0,16.3,161,21.30,27.7,71,51,1008.7,38.2,161,90,45,98,11,18.1,6.7,7.6,3.1,1010.7,1005.7
2018-09-08,33.1,23.9,1.70,6.0,13.6,251,21.81,27.6,74,67,1008.5,35.6,251,92,49,98,4,19.5,6.7,7.2,1.6,1010.4,1005.9
2018-09-09,33.1,23.1,0.20,1.0,15.1,39,21.78,27.6,72,39,1009.8,36.7,39,95,44,85,0,16.3,6.2,5.0,2.2,1012.7,1007.6
2018-09-10,34.0,23.2,0.00,0.0,18.7,47,22.77,27.8,65,59,1010.9,41.4,47,87,40,98,0,18.8,8.0,5.8,1.6,1012.7,1008.4
2018-09-11,33.7,24.0,0.50,5.0,20.1,38,24.17,28.3,64,78,1010.7,45.0,38,82,37,99,20,21.8,9.2,5.8,1.8,1012.3,1008.1
2018-09-12,34.2,23.5,0.60,5.0,16.8,248,21.23,28.0,66,64,1010.0,38.5,248,89,36,97,17,18.9,7.7,5.0,1.1,1012.0,1007.6
2018-09-13,32.7,22.7,0.00,0.0,17.1,20,23.23,27.5,65,70,1008.4,40.3,20,84,42,100,10,19.4,7.4,4.7,0.4,1009.7,1006.0
2018-09-14,33.5,23.2,0.00,0.0,17.4,169,22.01,27.6,62,85,1008.7,41.4,169,80,36,100,43,20.1,8.2,5.4,2.3,1010.6,1006.3
2018-09-15,32.7,24.2,1.60,5.0,18.4,50,19.31,27.5,67,94,1008.6,41.8,50,85,42,100,53,19.5,6.8,7.9,2.2,1010.7,1006.3
2018-09-16,33.0,22.9,0.20,1.0,17.5,354,22.26,27.1,68,92,1008.0,42.8,354,93,36,98,67,20.3,8.3,5.0,2.7,1009.7,1005.8
2018-09-17,34.8,22.9,0.00,0.0,18.2,52,24.32,27.8,61,79,1007.9,43.6,52,81,31,100,41,21.2,8.8,7.2,3.0,1009.7,1005.1
2018-09-18,35.3,23.6,0.00,0.0,20.7,78,23.49,28.5,59,73,1008.5,47.2,78,75,34,100,12,21.4,8.6,7.2,3.7,1010.3,1005.8
2018-09-19,31.0,25.0,0.40,4.0,16.0,78,12.79,27.5,69,81,1009.0,35.6,78,88,49,99,17,21.0,8.9,3.2,2.3,1010.8,1006.7
2018-09-20,31.1,24.5,5.00,7.0,15.0,54,16.90,27.5,77,87,1009.0,40.0,54,93,62,100,60,17.7,6.4,4.7,1.5,1010.5,1007.3
2018-09-21,29.0,23.9,4.10,11.0,8.5,14,11.11,26.4,83,86,1010.2,29.2,14,96,71,100,51,13.8,4.4,5.4,0.5,1012.2,1008.2
2018-09-22,32.6,24.1,0.00,0.0,14.0,43,22.72,27.9,74,54,1010.5,34.6,43,92,49,94,3,15.5,6.0,2.9,1.4,1012.3,1008.4
2018-09-23,33.0,24.0,0.50,4.0,15.2,49,21.34,28.0,74,57,1010.6,36.7,49,93,47,96,18,17.7,7.1,5.4,3.6,1012.8,1007.9
2018-09-24,34.0,22.5,0.00,0.0,17.3,56,23.28,27.8,69,30,1009.6,41.4,56,96,38,75,3,17.6,7.5,5.8,2.7,1011.7,1006.4
2018-09-25,33.8,22.4,0.40,3.0,15.8,29,23.10,28.0,67,44,1009.2,38.5,29,90,41,93,0,16.1,6.3,3.2,0.4,1011.5,1006.4
2018-09-26,32.8,23.1,1.00,6.0,13.6,42,21.98,27.9,70,77,1008.9,34.6,42,86,45,98,15,18.0,6.8,5.8,1.6,1010.7,1006.3
2018-09-27,33.7,24.0,2.40,8.0,14.8,84,21.80,27.8,76,49,1008.6,36.7,84,94,46,97,2,17.6,6.4,5.0,2.9,1010.4,1006.3
2018-09-28,33.3,23.5,0.00,0.0,18.3,38,24.59,28.1,69,47,1007.8,43.6,38,95,40,99,4,18.3,7.1,3.6,0.5,1009.6,1005.5
2018-09-29,34.5,24.5,0.00,0.0,19.6,6,24.53,28.6,62,86,1007.8,45.0,6,80,36,100,20,18.7,7.4,5.4,2.1,1009.7,1005.2
2018-09-30,34.1,24.5,0.00,0.0,18.2,48,22.61,28.9,64,81,1007.7,43.2,48,82,41,99,8,18.8,7.3,3.2,2.2,1009.3,1005.1
2018-10-01,33.2,25.0,1.30,5.0,12.3,34,21.14,28.7,69,75,1008.3,31.0,34,83,49,98,7,14.6,5.4,3.2,0.5,1010.1,1006.2
2018-10-02,33.3,24.9,0.90,6.0,12.8,14,22.30,28.7,73,64,1008.1,33.1,14,93,51,100,5,16.6,6.2,2.9,1.8,1010.1,1005.6
2018-10-03,32.8,24.3,2.50,12.0,12.0,8,21.01,28.1,78,83,1008.7,31.0,8,94,54,100,38,14.9,4.7,3.2,0.0,1010.6,1006.3
2018-10-04,33.8,25.0,2.00,7.0,16.4,53,22.01,28.6,75,75,1008.3,40.3,53,93,48,98,32,17.0,6.1,3.2,1.8,1010.4,1005.9
2018-10-05,34.0,24.8,0.20,2.0,14.7,37,22.43,28.7,73,98,1008.5,36.7,37,94,42,100,92,16.5,6.5,3.6,1.8,1010.4,1006.3
2018-10-06,33.3,24.9,0.70,5.0,15.1,15,22.41,28.8,69,45,1008.8,37.1,15,90,45,95,3,15.4,5.7,1.1,0.5,1010.8,1006.3
2018-10-07,34.8,24.0,0.20,2.0,17.4,54,23.40,28.7,67,56,1008.6,46.1,54,91,39,98,3,18.9,7.7,3.6,2.6,1010.4,1005.4
2018-10-08,35.6,24.4,0.00,0.0,20.4,47,25.17,29.1,60,55,1007.9,46.4,47,81,30,98,0,19.4,8.1,2.2,1.5,1009.7,1004.6
2018-10-09,35.3,24.2,0.00,0.0,19.6,5,23.40,28.9,62,78,1007.8,45.0,5,80,36,99,11,16.7,6.7,4.7,0.8,1009.6,1005.0
2018-10-10,34.5,24.4,0.40,4.0,14.9,324,23.19,29.0,65,35,1007.5,35.6,324,81,42,91,5,16.7,6.5,5.8,1.1,1009.6,1005.3
2018-10-11,33.3,24.9,0.60,3.0,11.6,30,21.38,28.9,68,59,1008.3,32.0,30,88,50,95,7,16.5,6.0,4.0,0.8,1010.8,1005.9
2018-10-12,32.3,24.2,2.40,8.0,12.7,45,20.60,28.2,70,81,1009.7,30.2,45,89,54,97,24,16.8,6.6,5.8,2.4,1011.5,1007.3
2018-10-13,33.6,25.5,0.50,4.0,11.4,259,18.48,29.1,64,96,1009.7,26.6,259,80,44,100,80,15.8,6.0,5.4,2.6,1012.0,1006.8
2018-10-14,31.9,25.5,4.40,11.0,13.9,89,19.79,28.2,71,66,1010.1,34.2,89,93,51,99,29,21.1,8.4,9.0,2.5,1011.8,1008.4
2018-10-15,32.1,24.3,2.90,15.0,10.9,73,20.01,27.8,76,68,1010.3,29.9,73,90,54,94,33,16.4,5.8,4.7,1.8,1011.6,1008.1
2018-10-16,34.0,24.2,2.40,8.0,11.5,118,21.83,28.2,74,76,1009.8,34.9,118,91,49,99,15,16.1,5.0,6.8,0.7,1011.5,1007.1
2018-10-17,33.7,24.0,0.10,1.0,12.0,40,22.79,28.6,70,78,1009.0,30.2,40,91,46,100,13,16.2,6.7,5.8,3.8,1011.3,1006.4
2018-10-18,33.2,24.7,2.80,6.0,10.3,155,20.58,28.2,70,72,1009.2,27.7,155,90,45,98,25,16.2,5.8,4.3,1.1,1011.2,1007.6
2018-10-19,32.0,24.0,1.10,8.0,13.2,74,20.04,27.9,74,75,1009.8,34.9,74,92,53,100,23,16.9,6.0,5.8,1.1,1011.5,1007.7
2018-10-20,32.8,24.9,8.20,8.0,10.9,169,20.37,27.8,77,76,1010.3,31.7,169,90,51,98,32,14.0,4.7,3.6,0.4,1012.3,1008.0
2018-10-21,33.8,24.4,0.20,2.0,15.6,78,22.86,28.6,72,58,1009.9,37.1,78,93,44,99,0,19.5,8.0,6.1,2.6,1011.9,1007.1
2018-10-22,33.0,24.5,8.50,15.0,9.8,71,22.07,28.0,75,55,1009.9,27.0,71,94,49,100,4,16.5,5.6,4.7,0.5,1011.8,1007.1
2018-10-23,31.8,23.5,18.00,12.0,13.4,279,18.32,26.7,83,94,1010.2,33.8,279,97,59,100,57,15.4,4.6,6.1,2.1,1011.8,1007.8
2018-10-24,33.2,24.1,1.00,5.0,10.6,108,22.58,28.1,75,43,1009.5,30.2,108,94,53,91,17,16.0,5.8,6.1,2.0,1011.1,1006.7
2018-10-25,33.1,23.9,1.40,6.0,11.9,79,22.22,28.1,75,50,1009.7,30.6,79,92,54,97,4,15.8,5.7,3.2,2.4,1011.5,1007.3
2018-10-26,32.8,24.5,2.50,13.0,11.7,74,22.12,28.1,77,64,1010.3,31.0,74,95,55,95,24,16.7,5.5,5.0,2.1,1012.6,1008.1
2018-10-27,32.3,24.5,12.10,16.0,15.0,107,17.72,27.0,85,93,1009.9,36.0,107,96,60,100,79,16.7,4.8,6.1,1.5,1011.7,1007.8
2018-10-28,30.6,24.0,7.60,16.0,9.0,102,18.25,27.0,85,81,1008.7,23.8,102,98,68,100,24,15.1,5.4,8.3,2.5,1011.0,1005.3
2018-10-29,31.5,24.3,4.60,18.0,11.7,152,17.85,27.2,82,89,1007.8,29.9,152,96,61,100,36,12.0,3.7,2.9,0.5,1009.7,1005.3
2018-10-30,31.5,24.0,8.90,16.0,10.0,121,14.98,26.6,85,90,1007.5,30.6,121,97,60,100,61,13.9,4.9,6.1,2.4,1008.8,1005.6
2018-10-31,31.5,23.9,9.80,12.0,10.2,178,17.74,26.9,83,78,1007.3,27.4,178,96,64,100,25,15.3,4.6,4.7,0.7,1009.2,1004.9
2018-11-01,32.3,24.2,1.00,8.0,10.7,123,19.52,27.7,78,86,1007.3,26.6,123,94,56,100,25,15.7,6.0,3.6,1.9,1009.1,1005.0
2018-11-02,32.0,24.0,4.20,9.0,11.2,93,19.28,27.5,80,82,1008.5,34.9,93,95,57,98,25,18.2,6.0,2.9,0.7,1010.2,1006.1
2018-11-03,31.5,24.8,19.00,7.0,9.5,104,17.39,27.2,82,84,1008.7,34.2,104,94,59,100,32,14.0,4.6,4.0,0.4,1010.8,1006.5
2018-11-04,31.8,24.5,5.70,8.0,8.0,175,17.88,27.3,84,99,1008.0,30.6,175,96,66,100,93,14.8,3.8,3.6,0.7,1009.8,1005.0
2018-11-05,31.6,24.2,4.30,13.0,9.0,221,18.23,27.3,84,97,1007.1,24.1,221,96,62,100,79,13.8,4.5,4.0,1.1,1008.9,1004.6
2018-11-06,32.3,24.5,5.00,9.0,9.0,147,19.99,27.5,82,88,1006.6,24.1,147,96,60,100,24,12.8,4.7,4.0,0.8,1008.6,1004.6
2018-11-07,29.8,24.2,17.20,18.0,10.5,89,13.26,26.4,88,97,1007.1,25.6,89,96,74,100,69,13.0,4.5,4.0,1.1,1008.9,1005.1
2018-11-08,31.1,24.0,21.50,16.0,9.0,111,14.18,26.4,89,99,1006.8,23.8,111,99,68,100,94,12.1,4.1,3.6,0.0,1008.7,1004.9
2018-11-09,29.9,23.8,11.30,19.0,7.6,112,11.49,26.1,90,99,1007.4,18.4,112,98,73,100,85,12.6,4.3,5.8,0.4,1008.9,1004.9
2018-11-10,31.0,23.6,16.30,10.0,8.9,166,16.68,26.3,88,98,1007.6,22.3,166,98,68,100,91,12.4,4.4,4.3,1.5,1009.4,1005.3
2018-11-11,30.0,24.1,12.80,12.0,10.4,113,14.63,26.3,88,100,1007.9,24.8,113,98,73,100,96,11.8,4.1,2.9,0.8,1009.5,1006.2
2018-11-12,31.3,24.0,5.80,13.0,10.0,277,18.05,26.7,87,98,1007.4,25.9,277,99,67,100,87,13.5,4.7,2.9,0.8,1009.3,1005.2
2018-11-13,32.0,24.1,1.00,4.0,13.8,255,19.67,27.4,80,93,1006.8,29.2,255,97,64,100,58,17.7,7.4,6.1,3.3,1008.3,1004.4
2018-11-14,30.6,25.5,0.30,1.0,16.7,236,15.47,27.8,72,95,1007.6,41.8,236,84,62,100,60,25.2,11.5,14.4,6.0,1009.3,1005.6
2018-11-15,33.7,24.6,0.60,3.0,11.9,227,22.65,28.8,73,60,1008.2,32.0,227,86,54,96,14,16.3,6.6,6.5,3.8,1010.2,1005.3
2018-11-16,34.8,23.9,1.30,2.0,13.0,211,23.93,29.2,69,34,1008.2,31.0,211,92,48,83,3,15.8,5.5,6.5,1.4,1010.2,1005.6
2018-11-17,33.4,24.5,10.00,7.0,14.8,102,23.30,27.9,74,73,1008.6,33.8,102,93,51,100,12,16.7,6.4,9.4,2.0,1010.1,1006.9
2018-11-18,31.0,24.4,2.70,7.0,15.5,79,14.40,27.0,86,91,1009.5,34.2,79,96,64,100,50,12.8,4.4,3.2,1.3,1011.0,1007.7
2018-11-19,32.0,24.1,6.60,10.0,10.3,103,20.68,27.2,84,67,1009.9,36.0,103,96,64,100,15,18.3,5.5,6.5,2.4,1011.5,1007.7
2018-11-20,31.0,24.1,4.20,10.0,10.8,39,20.06,27.2,84,76,1009.7,29.9,39,96,66,98,11,14.1,4.7,2.9,1.1,1012.0,1007.4
2018-11-21,30.9,24.5,16.20,8.0,9.9,130,18.06,26.6,87,79,1008.9,27.4,130,95,69,100,33,13.3,4.8,4.3,1.8,1010.7,1006.6
2018-11-22,33.1,23.2,2.80,6.0,10.9,177,21.84,27.4,81,56,1009.2,26.6,177,99,54,95,11,15.6,5.6,5.8,1.1,1011.2,1006.7
2018-11-23,31.9,23.8,10.10,11.0,11.6,194,17.49,26.4,85,86,1009.6,29.2,194,96,60,100,63,13.5,4.6,6.8,1.1,1011.3,1007.8
2018-11-24,31.1,23.8,2.80,11.0,9.5,101,19.10,26.8,83,96,1009.7,23.4,101,97,64,100,86,13.6,5.1,5.4,0.4,1012.0,1007.4
2018-11-25,30.6,23.1,5.90,15.0,6.6,219,17.34,26.5,86,87,1009.8,19.8,219,97,67,100,50,11.5,3.4,4.3,0.5,1011.8,1007.2
2018-11-26,30.6,24.1,23.90,11.0,10.9,89,19.73,26.4,86,85,1009.8,25.6,89,96,67,100,23,14.4,5.0,5.0,2.6,1011.4,1008.0
2018-11-27,30.4,23.4,2.70,12.0,9.4,96,19.69,26.6,86,76,1009.5,27.0,96,98,66,100,20,12.5,4.6,4.7,1.8,1011.2,1006.9
2018-11-28,30.0,23.9,9.70,13.0,10.7,109,14.73,26.5,87,96,1009.8,25.6,109,98,67,100,81,12.6,4.6,3.6,0.7,1011.1,1007.7
2018-11-29,30.8,24.4,30.60,14.0,9.2,238,18.40,26.6,85,93,1009.7,23.0,238,96,68,100,83,12.7,4.4,4.3,1.0,1011.2,1007.0
2018-11-30,29.8,24.4,7.50,14.0,8.7,270,15.06,26.4,87,93,1009.5,22.7,270,97,69,100,53,11.8,4.5,4.7,1.5,1011.7,1007.5
2018-12-01,31.1,24.1,8.60,10.0,8.6,149,17.84,27.1,84,96,1007.7,23.0,149,97,65,100,75,14.2,4.7,6.1,0.7,1009.4,1004.8
2018-12-02,30.9,24.5,3.10,12.0,8.9,107,18.64,27.1,83,95,1007.0,24.5,107,94,64,100,86,12.6,4.5,4.3,1.6,1008.9,1004.2
2018-12-03,30.0,23.6,11.50,18.0,8.3,110,15.34,26.3,88,92,1007.9,20.5,110,96,72,100,70,12.9,4.4,5.0,2.5,1009.9,1005.9
2018-12-04,28.6,23.5,12.20,11.0,8.7,216,11.15,25.8,91,98,1007.5,22.7,216,99,77,100,90,10.8,3.9,3.6,1.1,1009.2,1005.8
2018-12-05,30.2,23.9,10.30,15.0,11.7,117,15.54,26.4,88,98,1006.9,28.1,117,98,72,100,91,13.8,5.0,3.2,1.6,1008.9,1004.4
2018-12-06,30.4,23.5,12.70,14.0,8.9,114,14.05,26.0,88,95,1006.4,22.7,114,96,68,100,46,12.4,4.6,4.7,2.5,1007.9,1004.5
2018-12-07,31.0,23.9,2.10,7.0,10.5,106,18.52,27.0,85,97,1006.4,26.3,106,96,67,100,93,12.7,4.5,5.4,0.5,1008.2,1004.2
2018-12-08,31.6,23.8,10.50,11.0,12.5,173,20.04,27.2,84,93,1007.4,24.1,173,97,60,100,50,14.7,5.8,3.6,2.3,1009.5,1005.0
2018-12-09,30.1,24.0,3.00,9.0,12.2,84,15.67,26.9,85,98,1007.6,27.4,84,94,72,100,93,13.5,5.5,5.4,2.5,1009.6,1005.1
2018-12-10,30.9,24.6,8.10,11.0,11.2,132,17.87,27.1,86,94,1007.2,27.7,132,97,68,100,59,13.1,4.0,2.5,0.8,1008.4,1005.5
2018-12-11,31.8,24.0,5.00,4.0,9.0,234,19.61,27.1,87,96,1007.4,27.4,234,98,69,100,75,11.8,4.3,4.7,1.1,1009.2,1005.3
2018-12-12,30.1,24.3,12.50,8.0,8.4,245,12.85,26.5,89,99,1007.9,26.6,245,97,74,100,96,11.9,4.1,3.6,0.8,1009.2,1006.4
2018-12-13,32.8,23.0,3.40,5.0,11.4,195,23.90,27.4,80,95,1008.2,23.8,195,96,57,100,69,14.1,5.2,7.6,1.4,1010.0,1006.0
2018-12-14,31.2,24.4,2.70,7.0,18.4,250,19.83,27.0,80,95,1008.9,42.8,250,96,65,100,47,24.6,11.0,5.0,3.2,1010.8,1006.8
2018-12-15,28.2,24.1,1.90,6.0,16.4,259,9.14,25.9,84,99,1009.4,34.9,259,89,76,100,87,23.9,10.9,9.0,4.9,1011.2,1007.3
2018-12-16,32.5,24.0,2.20,4.0,16.6,208,20.91,27.9,74,90,1009.3,36.0,208,91,57,100,57,18.6,7.6,6.8,4.0,1011.1,1007.1
2018-12-17,32.9,25.5,1.30,5.0,11.1,211,21.01,28.8,69,98,1009.1,36.0,211,84,56,100,91,19.8,7.7,6.5,3.8,1011.0,1006.4
2018-12-18,31.9,24.2,1.70,5.0,10.4,203,20.63,27.8,74,74,1009.5,25.2,203,89,55,99,37,14.7,5.2,1.4,0.8,1010.9,1007.6
2018-12-19,32.6,23.0,0.20,1.0,10.8,301,23.19,27.6,74,91,1009.2,25.6,301,95,52,99,70,12.7,4.7,2.2,1.5,1010.7,1007.0
2018-12-20,31.0,23.9,0.10,1.0,11.9,252,19.75,27.2,75,96,1008.9,27.4,252,91,58,100,77,16.1,6.6,6.1,3.2,1010.9,1005.7
2018-12-21,31.4,23.2,0.40,4.0,11.2,266,20.97,27.4,74,93,1008.3,27.7,266,91,56,100,45,14.3,6.0,4.3,2.3,1010.1,1005.8
2018-12-22,30.7,23.8,0.90,4.0,8.7,264,16.57,26.9,79,97,1008.5,25.6,264,88,67,100,84,14.4,5.4,5.8,3.1,1010.7,1006.0
2018-12-23,29.5,24.6,2.30,7.0,18.5,256,15.43,26.5,81,96,1008.5,36.7,256,89,72,100,82,26.2,12.1,9.7,5.1,1010.3,1006.6
2018-12-24,30.0,24.9,2.70,3.0,20.1,250,19.26,26.9,76,95,1007.6,46.1,250,84,65,100,72,31.6,14.2,11.5,6.1,1009.0,1005.6
2018-12-25,29.0,24.5,4.60,6.0,19.1,255,14.10,25.9,84,99,1007.8,47.5,255,88,75,100,94,29.2,13.1,20.5,10.0,1009.1,1006.6
2018-12-26,26.3,23.5,22.10,19.0,12.7,256,7.53,24.8,90,97,1008.2,27.4,256,95,86,100,74,20.6,9.4,11.9,5.4,1009.4,1006.4
