time,temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),temperature_2m_mean (°C),relative_humidity_2m_mean (%),cloud_cover_mean (%),surface_pressure_mean (hPa),wind_gusts_10m_max (km/h),winddirection_10m_dominant (°),relative_humidity_2m_max (%),relative_humidity_2m_min (%),cloud_cover_max (%),cloud_cover_min (%),wind_gusts_10m_mean (km/h),wind_speed_10m_mean (km/h),wind_gusts_10m_min (km/h),wind_speed_10m_min (km/h),surface_pressure_max (hPa),surface_pressure_min (hPa)
2016-10-23,25.6,24.0,59.20,24.0,7.9,163,4.40,24.6,93,100,1009.6,15.8,163,96,88,100,100,12.1,4.9,7.6,0.8,1011.2,1008.0
2016-10-24,28.8,23.4,13.20,16.0,6.6,115,18.23,25.9,86,85,1008.8,21.2,115,96,73,100,40,11.7,4.9,5.8,2.6,1010.4,1006.1
2016-10-25,28.5,23.7,17.60,20.0,10.2,65,16.61,25.8,87,84,1008.8,26.3,65,95,75,100,44,14.3,4.9,5.8,1.9,1010.9,1006.1
2016-10-26,29.3,23.5,9.20,19.0,9.7,329,19.57,25.8,88,87,1009.9,24.8,329,96,72,100,65,13.2,4.3,5.4,0.4,1012.0,1007.5
2016-10-27,28.3,23.8,29.80,22.0,11.0,279,13.91,25.5,90,99,1010.6,21.2,279,97,78,100,96,11.8,4.3,5.4,1.1,1012.6,1008.1
2016-10-28,30.4,23.8,14.40,12.0,8.6,227,18.98,26.1,85,99,1009.8,24.5,227,96,65,100,95,13.2,3.8,7.6,1.1,1012.1,1007.1
2016-10-29,29.9,23.8,4.40,9.0,12.6,215,20.48,26.5,84,76,1009.3,29.5,215,96,69,100,15,14.4,5.6,8.6,1.8,1011.3,1006.7
2016-10-30,29.1,24.5,0.90,3.0,11.2,270,17.19,26.4,84,85,1009.5,26.6,270,94,69,100,31,11.9,5.3,5.0,2.0,1011.3,1006.9
2016-10-31,30.4,23.9,2.00,5.0,9.8,254,23.22,26.8,81,89,1009.5,21.6,254,94,65,100,58,12.9,5.9,7.9,2.3,1011.4,1006.8
2016-11-01,30.4,24.3,4.10,4.0,10.2,247,20.97,26.8,81,96,1008.6,23.8,247,92,67,100,75,14.0,6.8,7.6,5.2,1010.2,1006.5
2016-11-02,29.3,24.5,9.80,10.0,9.1,261,16.80,26.5,83,100,1008.6,23.0,261,93,72,100,98,12.3,6.3,5.8,4.2,1010.2,1006.3
2016-11-03,30.1,24.2,8.40,17.0,7.2,240,19.89,26.5,85,98,1009.0,21.2,240,95,70,100,81,12.2,5.1,5.0,0.4,1010.7,1006.7
2016-11-04,29.8,24.4,3.50,4.0,7.5,236,20.08,26.7,84,99,1009.0,22.0,236,94,70,100,94,13.4,4.4,5.4,0.5,1010.4,1006.6
2016-11-05,30.8,23.8,5.20,4.0,9.0,256,23.78,27.1,82,99,1009.1,20.9,256,94,66,100,94,12.7,4.9,7.9,0.5,1011.1,1006.7
2016-11-06,31.0,24.2,3.10,2.0,8.7,137,23.36,27.4,82,92,1010.1,22.0,137,98,64,100,63,11.3,4.3,4.3,1.5,1011.7,1007.9
2016-11-07,30.6,24.6,6.70,5.0,12.9,95,21.96,27.2,83,92,1010.4,30.6,95,93,70,100,73,13.8,5.1,4.7,1.5,1011.8,1008.8
2016-11-08,29.7,24.5,16.20,12.0,8.8,1,20.36,26.7,87,96,1010.7,27.0,1,95,75,100,85,12.6,4.1,5.0,0.5,1012.8,1008.5
2016-11-09,28.7,24.1,12.40,13.0,7.2,219,16.42,26.1,87,99,1010.9,22.0,219,96,71,100,95,13.1,4.9,5.8,1.0,1012.9,1008.8
2016-11-10,29.4,24.2,13.40,21.0,7.6,130,16.66,26.1,87,93,1010.7,18.7,130,96,73,100,76,11.9,4.1,4.7,0.8,1012.6,1008.2
2016-11-11,29.5,23.7,12.30,13.0,7.1,135,20.31,26.3,84,92,1009.9,20.9,135,94,70,100,71,12.8,4.0,7.9,0.7,1011.6,1007.3
2016-11-12,29.1,24.3,20.20,21.0,4.5,118,13.94,26.0,87,98,1009.5,17.3,118,96,72,100,89,11.6,3.3,6.5,2.3,1011.3,1007.0
2016-11-13,29.8,23.9,28.90,17.0,7.7,266,18.32,26.0,87,98,1009.6,26.3,266,96,72,100,91,11.6,3.7,6.5,1.5,1011.2,1007.0
2016-11-14,29.1,24.1,10.40,9.0,10.2,263,20.58,26.2,85,93,1008.6,26.3,263,96,72,100,64,13.1,5.0,6.1,3.1,1010.3,1006.4
2016-11-15,29.2,24.0,20.90,12.0,8.9,215,14.27,25.8,87,99,1008.9,22.7,215,94,72,100,95,12.8,5.5,5.4,1.5,1010.7,1007.3
2016-11-16,30.2,23.7,8.80,17.0,7.8,266,16.19,26.1,84,83,1008.4,16.6,266,95,63,100,36,11.6,4.6,5.0,1.1,1010.4,1005.6
2016-11-17,29.2,24.1,5.40,14.0,10.3,90,19.01,26.1,88,86,1008.1,23.8,90,94,78,99,54,13.9,5.3,6.5,1.3,1009.6,1005.7
2016-11-18,28.6,24.2,21.00,13.0,9.9,62,17.49,26.0,89,100,1007.8,28.1,62,96,79,100,99,14.0,4.7,5.8,2.1,1009.1,1006.3
2016-11-19,30.5,23.9,4.00,3.0,8.8,130,22.85,26.9,83,90,1006.9,20.2,130,96,66,100,67,12.0,4.9,4.0,1.5,1008.4,1004.8
2016-11-20,29.6,23.9,19.50,13.0,8.7,133,18.75,26.4,87,98,1006.9,24.5,133,97,75,100,91,13.8,4.5,6.1,1.3,1008.7,1004.6
2016-11-21,29.3,24.3,17.10,12.0,7.5,230,14.71,26.1,87,100,1008.0,24.8,230,97,73,100,97,13.8,5.2,8.6,1.3,1009.7,1006.4
2016-11-22,30.8,23.8,3.50,9.0,9.5,205,20.47,26.7,83,93,1008.5,22.3,205,95,65,100,56,12.9,5.1,6.8,1.9,1010.8,1006.0
2016-11-23,30.3,23.9,7.40,11.0,10.3,244,21.45,26.8,82,72,1007.9,24.5,244,96,68,100,11,12.4,5.2,5.8,2.4,1009.9,1005.2
2016-11-24,29.3,24.3,5.50,15.0,8.4,256,17.68,26.7,85,95,1007.3,25.2,256,95,72,100,56,12.9,5.8,7.2,3.1,1009.0,1004.7
2016-11-25,29.3,24.5,4.50,5.0,8.6,250,17.31,26.6,83,99,1007.2,32.4,250,95,70,100,95,14.1,6.0,2.9,1.0,1008.9,1005.4
2016-11-26,29.5,24.5,3.60,8.0,10.4,283,18.63,26.8,84,84,1007.2,22.0,283,94,73,100,25,12.5,4.2,4.3,0.8,1009.1,1005.1
2016-11-27,30.1,24.4,18.70,12.0,8.6,184,21.19,26.7,86,99,1007.4,24.5,184,97,71,100,95,13.6,4.9,7.2,0.8,1009.4,1005.6
2016-11-28,28.2,24.3,27.20,21.0,9.9,286,15.80,26.0,90,100,1008.6,27.0,286,95,82,100,99,16.9,6.2,7.9,2.4,1010.9,1006.3
2016-11-29,29.2,24.4,0.80,4.0,10.9,272,15.54,26.6,82,100,1009.6,30.6,272,95,68,100,99,16.0,6.5,9.0,2.9,1011.3,1007.4
2016-11-30,29.5,24.7,0.60,5.0,9.8,256,15.74,26.9,81,100,1009.9,24.8,256,92,66,100,99,11.8,5.3,5.4,1.8,1011.7,1008.1
2016-12-01,29.7,24.7,0.40,1.0,14.4,244,14.75,26.9,81,99,1009.7,37.4,244,94,66,100,94,17.9,8.3,4.3,1.9,1011.6,1006.9
2016-12-02,28.6,24.5,26.80,14.0,13.9,247,13.70,26.0,85,99,1009.6,34.9,247,92,74,100,96,23.4,10.1,12.6,6.4,1011.1,1008.0
2016-12-03,29.4,24.0,3.70,8.0,19.5,242,16.80,26.2,82,98,1008.4,41.4,242,93,67,100,89,26.0,12.9,14.0,7.6,1009.9,1006.6
2016-12-04,29.1,24.8,3.90,3.0,18.8,254,16.26,26.2,83,100,1008.5,38.2,254,89,71,100,97,25.4,13.2,13.3,8.9,1010.0,1006.9
2016-12-05,26.8,24.2,7.00,18.0,15.3,246,9.30,25.4,87,97,1007.9,40.0,246,93,81,100,76,24.5,11.0,11.5,7.3,1009.4,1006.1
2016-12-06,28.4,23.3,38.20,18.0,14.0,261,15.19,25.3,89,92,1007.2,32.8,261,96,77,100,47,19.5,8.8,9.4,5.2,1009.4,1005.0
2016-12-07,27.8,23.8,8.20,16.0,14.8,266,11.44,25.6,90,100,1007.3,29.5,266,95,78,100,98,16.5,7.3,6.8,2.8,1009.2,1005.8
2016-12-08,30.8,23.6,11.00,10.0,11.2,269,22.19,26.4,86,97,1006.7,25.6,269,97,67,100,65,15.6,7.2,8.6,2.6,1009.1,1004.0
2016-12-09,29.3,23.9,3.30,5.0,19.1,250,18.87,26.4,81,99,1006.6,37.8,250,92,71,100,90,21.4,10.2,12.6,4.6,1008.8,1004.5
2016-12-10,30.1,24.2,2.40,4.0,14.4,249,17.11,26.8,80,98,1007.3,31.0,249,91,69,100,93,19.6,9.2,13.3,4.4,1009.2,1004.8
2016-12-11,28.5,24.1,17.80,14.0,15.0,260,18.65,25.8,85,98,1008.3,39.2,260,92,77,100,92,22.2,9.7,13.3,5.5,1010.0,1006.6
2016-12-12,28.5,23.8,4.30,12.0,13.1,251,14.56,25.7,83,98,1008.8,27.7,251,92,70,100,86,17.6,8.0,11.2,5.6,1010.8,1006.7
2016-12-13,29.3,23.7,5.50,14.0,13.3,256,13.60,26.4,83,97,1008.7,27.7,256,94,69,100,67,15.4,7.7,10.8,4.5,1010.8,1005.6
2016-12-14,29.3,23.4,4.30,4.0,16.6,257,19.89,26.2,83,83,1009.1,34.6,257,94,72,100,51,19.1,7.7,9.0,4.0,1010.5,1006.8
2016-12-15,29.3,23.3,4.50,9.0,16.9,242,17.25,26.0,83,84,1009.0,38.9,242,91,70,100,35,20.6,9.2,10.4,5.2,1010.9,1007.1
2016-12-16,29.5,24.1,5.60,4.0,17.3,252,19.94,26.6,80,74,1008.5,43.6,252,91,69,99,46,24.0,10.6,11.9,5.4,1010.0,1006.3
2016-12-17,28.5,24.6,6.20,12.0,16.5,273,16.62,26.1,84,97,1008.8,43.6,273,88,78,100,89,24.1,9.7,10.1,6.0,1010.4,1007.1
2016-12-18,29.1,24.6,16.30,14.0,19.0,270,17.67,26.1,85,95,1008.4,45.0,270,90,77,100,42,27.1,11.9,13.7,6.6,1009.8,1006.3
2016-12-19,28.7,24.4,5.20,10.0,19.8,254,15.52,26.1,83,87,1008.0,45.0,254,91,71,100,57,29.5,14.0,20.2,10.4,1009.5,1005.9
2016-12-20,30.6,25.2,0.20,2.0,22.0,258,23.77,27.4,78,88,1007.0,45.0,258,88,63,100,51,29.4,15.5,18.4,10.8,1008.6,1004.3
2016-12-21,29.5,24.8,0.80,3.0,22.3,257,21.16,27.0,81,88,1007.5,49.3,257,89,71,100,36,30.6,15.5,17.3,10.6,1009.3,1005.4
2016-12-22,29.7,24.9,2.20,2.0,24.5,257,20.92,26.7,80,85,1007.2,49.3,257,89,68,100,50,32.5,17.0,21.6,12.9,1008.6,1005.2
2016-12-23,29.5,25.0,0.20,1.0,23.8,258,22.30,26.9,79,86,1006.4,46.1,258,87,68,100,29,31.8,17.2,20.2,11.3,1007.9,1003.6
2016-12-24,29.2,24.9,0.60,4.0,20.9,258,18.07,26.6,80,98,1007.0,40.7,258,87,72,100,93,27.6,14.7,19.8,11.3,1009.3,1004.5
2016-12-25,28.2,24.5,3.90,4.0,17.3,264,15.35,26.4,83,96,1007.8,39.2,264,89,75,100,57,22.8,10.7,10.8,6.1,1009.7,1006.1
2016-12-26,29.5,24.2,2.60,6.0,14.2,277,20.85,26.8,78,97,1007.5,35.6,277,90,67,100,87,19.7,8.7,9.7,3.9,1009.0,1004.8
2016-12-27,28.6,24.7,0.60,3.0,11.3,259,11.40,26.3,78,99,1008.0,25.9,259,85,68,100,94,16.9,9.0,11.9,5.2,1010.0,1005.5
2016-12-28,28.5,24.5,5.80,3.0,16.4,267,14.95,26.4,81,95,1007.9,40.7,267,87,74,100,81,22.9,11.5,14.0,8.1,1009.8,1005.8
2016-12-29,28.8,24.1,1.50,9.0,16.3,291,16.96,26.3,84,92,1008.7,31.3,291,92,74,100,59,20.9,10.9,11.5,6.9,1011.0,1006.4
2016-12-30,28.9,24.6,6.00,8.0,16.0,279,18.37,26.5,84,99,1008.2,33.5,279,92,73,100,93,17.4,7.9,7.2,2.9,1009.7,1006.1
2016-12-31,30.0,23.5,3.30,5.0,13.5,285,22.69,26.9,83,91,1007.4,27.4,285,97,67,100,25,14.4,6.3,6.8,1.8,1009.0,1004.9
2017-01-01,31.1,24.5,5.10,8.0,15.6,271,21.26,27.5,79,73,1006.9,37.1,271,95,61,99,41,21.1,8.8,10.1,3.7,1008.4,1004.7
2017-01-02,31.0,24.5,0.50,4.0,18.6,266,21.09,27.8,75,88,1007.0,40.3,266,91,60,100,53,23.4,10.6,10.4,5.4,1008.5,1005.2
2017-01-03,30.2,25.3,1.50,5.0,18.0,262,16.08,27.6,79,97,1006.8,48.2,262,87,69,100,91,24.7,10.4,8.6,4.2,1008.4,1004.5
2017-01-04,29.1,24.7,10.20,14.0,17.3,320,14.94,26.7,85,96,1006.8,38.2,320,95,71,100,68,20.4,8.2,7.2,2.3,1008.9,1004.7
2017-01-05,28.0,25.1,8.60,15.0,10.7,303,13.47,26.4,88,99,1006.9,36.0,303,96,78,100,95,18.3,5.5,5.0,1.8,1008.1,1005.7
2017-01-06,29.8,24.4,5.40,6.0,10.6,260,17.28,26.8,83,94,1006.3,28.4,260,91,69,100,72,18.0,7.5,9.4,4.6,1007.8,1004.0
2017-01-07,30.3,24.8,5.30,4.0,15.3,258,19.47,27.1,81,86,1005.8,44.6,258,91,70,100,10,22.7,9.3,6.8,3.6,1007.4,1003.5
2017-01-08,29.3,24.0,1.60,8.0,13.7,281,21.41,26.7,84,66,1005.6,42.5,281,93,74,98,12,20.7,7.4,8.3,3.4,1007.5,1003.2
2017-01-09,28.9,24.8,16.20,12.0,11.6,331,17.72,26.7,86,73,1006.0,38.5,331,97,74,100,23,18.0,5.2,4.0,0.8,1008.3,1004.1
2017-01-10,28.5,24.0,8.70,16.0,10.2,308,16.02,26.0,89,88,1007.3,34.6,308,98,79,100,36,21.6,5.2,9.4,0.4,1009.4,1005.0
2017-01-11,29.8,23.6,12.90,14.0,15.2,248,16.06,26.2,86,84,1007.9,37.4,248,97,71,100,53,24.3,9.3,11.5,2.4,1009.9,1004.8
2017-01-12,29.3,24.3,0.00,0.0,19.1,253,12.85,26.4,82,93,1007.2,41.0,253,92,68,100,68,30.2,14.4,21.2,10.7,1008.7,1004.7
2017-01-13,29.9,24.9,6.20,5.0,21.1,254,17.49,26.9,80,92,1007.0,48.2,254,88,68,100,64,33.6,15.7,21.6,11.0,1008.1,1004.6
2017-01-14,26.8,24.5,10.40,14.0,18.0,250,6.91,25.6,86,96,1008.4,38.2,250,92,82,100,63,31.0,14.5,19.8,10.9,1009.9,1007.0
2017-01-15,28.6,24.6,2.40,4.0,19.4,254,15.39,26.5,79,99,1008.0,44.6,254,85,71,100,95,33.9,16.1,25.6,12.3,1009.4,1005.6
2017-01-16,27.0,24.0,13.80,16.0,18.0,252,11.37,25.4,87,99,1008.2,49.3,252,92,80,100,91,31.9,14.0,21.6,10.3,1009.9,1006.6
2017-01-17,28.8,24.0,3.10,16.0,18.1,245,11.32,25.6,85,100,1008.7,38.5,245,94,70,100,96,28.1,13.7,19.1,9.8,1010.7,1007.0
2017-01-18,30.0,24.3,1.10,4.0,18.0,257,21.43,26.9,78,92,1009.5,43.6,257,91,62,100,49,28.2,13.2,18.0,9.3,1011.5,1006.9
2017-01-19,30.0,24.6,1.00,1.0,21.3,250,18.48,27.1,77,72,1009.3,46.4,250,87,66,100,30,34.9,16.4,24.5,13.0,1011.3,1006.8
2017-01-20,31.0,25.2,1.90,4.0,20.2,258,22.33,27.6,75,93,1008.7,43.9,258,84,62,100,77,29.7,13.6,16.2,8.2,1010.5,1006.6
2017-01-21,29.8,24.1,2.30,5.0,15.0,288,20.62,27.1,82,86,1009.6,41.4,288,92,69,100,28,19.3,7.4,5.8,2.6,1012.1,1007.4
2017-01-22,28.0,25.4,9.60,10.0,14.2,297,13.66,26.7,86,90,1010.8,37.1,297,95,77,100,51,19.9,8.5,5.4,2.9,1012.3,1008.3
2017-01-23,30.2,24.6,6.40,2.0,16.9,262,19.43,27.0,82,99,1009.6,42.8,262,91,70,100,92,25.5,10.9,12.2,5.4,1011.2,1007.1
2017-01-24,29.6,25.0,8.10,6.0,14.1,258,17.31,26.7,83,97,1009.7,39.6,258,92,70,100,85,24.9,10.5,14.8,7.2,1011.9,1008.1
2017-01-25,29.7,24.3,3.00,10.0,15.3,257,16.46,26.7,82,96,1010.3,45.0,257,93,68,100,67,25.6,9.9,9.7,5.0,1011.8,1008.1
2017-01-26,29.2,24.6,2.30,8.0,15.3,289,15.14,26.8,83,99,1009.9,37.8,289,91,71,100,84,22.3,10.2,7.9,4.1,1011.9,1007.3
2017-01-27,28.7,25.3,6.30,6.0,18.0,283,14.11,26.6,84,95,1008.7,40.0,283,91,75,100,65,26.9,11.9,14.0,6.8,1010.8,1006.4
2017-01-28,27.4,24.7,7.00,14.0,22.3,272,10.80,25.7,86,100,1008.7,46.4,272,91,79,100,97,29.4,13.4,16.9,9.2,1010.3,1007.3
2017-01-29,28.5,23.8,4.70,11.0,18.4,259,11.83,25.6,86,98,1009.3,59.8,259,94,75,100,86,33.9,12.7,11.5,5.4,1010.6,1007.4
2017-01-30,28.8,23.5,4.30,14.0,12.6,268,17.06,26.0,85,92,1008.6,34.9,268,95,73,100,44,21.6,8.8,6.5,3.3,1011.0,1006.5
2017-01-31,27.0,23.7,21.80,21.0,16.6,282,12.69,25.2,90,98,1008.8,36.7,282,95,81,100,91,26.5,9.7,11.9,4.8,1011.0,1007.0
2017-02-01,28.1,23.4,19.50,17.0,15.9,254,11.12,25.1,89,98,1009.7,41.8,254,96,76,100,88,22.5,8.5,5.4,2.3,1011.2,1008.2
2017-02-02,28.7,23.1,7.90,17.0,16.6,264,10.90,25.1,87,100,1010.2,54.7,264,96,71,100,98,25.5,10.4,14.0,6.9,1011.9,1008.3
2017-02-03,26.8,24.2,16.00,11.0,18.4,244,7.64,25.0,86,97,1009.1,47.9,244,92,81,100,51,31.0,13.1,21.2,7.6,1010.5,1008.0
2017-02-04,28.0,23.8,11.10,17.0,20.5,252,13.09,25.4,87,85,1007.7,55.8,252,94,76,100,18,37.1,16.8,25.2,12.1,1010.0,1005.5
2017-02-05,29.7,23.9,1.40,6.0,24.2,265,22.39,26.7,81,77,1007.1,60.8,265,94,67,100,33,37.9,17.3,23.0,10.6,1008.9,1004.4
2017-02-06,29.1,24.5,7.60,6.0,22.3,265,18.22,26.5,83,90,1007.0,59.0,265,90,70,100,54,38.1,16.0,19.8,8.6,1008.8,1004.9
2017-02-07,28.9,24.0,4.40,7.0,20.2,264,15.98,26.2,83,97,1007.5,53.6,264,92,71,100,92,31.4,12.0,12.6,6.2,1009.1,1005.9
2017-02-08,29.2,24.0,5.10,11.0,18.7,258,16.30,26.2,83,93,1007.6,56.9,258,94,71,100,49,35.7,13.8,17.3,9.3,1009.3,1005.8
2017-02-09,27.4,24.2,11.30,9.0,20.0,261,12.38,25.5,86,96,1007.5,59.4,261,91,78,100,83,32.3,12.6,14.4,6.1,1009.2,1005.6
2017-02-10,27.5,24.0,10.40,17.0,18.7,263,10.26,25.3,88,100,1008.0,49.0,263,94,81,100,98,30.7,11.9,15.8,5.4,1009.8,1006.0
2017-02-11,27.1,23.4,22.60,21.0,20.0,276,9.15,24.9,90,100,1009.6,51.8,276,96,81,100,95,32.9,12.2,17.6,4.3,1011.6,1007.6
2017-02-12,28.3,23.5,19.40,18.0,17.8,276,14.44,25.4,89,94,1010.9,51.1,276,94,77,100,72,29.4,9.1,9.0,2.3,1012.9,1009.2
2017-02-13,28.9,23.6,4.60,10.0,17.1,272,20.05,26.1,85,92,1011.3,47.2,272,95,72,99,80,27.3,10.0,9.4,4.1,1013.1,1009.1
2017-02-14,26.2,23.9,31.50,22.0,15.5,275,7.51,25.0,90,98,1012.2,41.0,275,94,85,100,91,27.0,10.9,18.4,5.8,1014.1,1010.4
2017-02-15,29.0,23.6,13.60,14.0,23.4,280,18.72,26.0,85,100,1011.7,51.1,280,95,70,100,96,30.4,13.9,18.0,7.6,1013.3,1009.9
2017-02-16,29.0,23.4,1.70,7.0,17.9,281,21.91,25.9,83,84,1010.9,39.6,281,94,66,100,25,23.6,10.5,3.2,1.6,1012.7,1008.5
2017-02-17,29.2,23.8,1.60,7.0,14.1,293,22.78,26.7,82,47,1010.6,36.0,293,93,70,100,9,19.3,7.8,6.5,3.6,1012.4,1008.4
2017-02-18,28.8,24.2,5.40,13.0,15.3,312,19.77,26.5,85,72,1010.7,34.6,312,96,72,100,41,19.4,8.2,7.6,1.8,1012.4,1009.0
2017-02-19,28.8,24.5,11.50,16.0,10.7,303,14.10,26.3,87,87,1009.3,30.6,303,95,74,100,32,19.5,5.8,5.4,1.6,1011.2,1006.8
2017-02-20,27.7,23.9,9.80,10.0,7.3,132,12.07,25.8,89,98,1008.6,25.9,132,97,79,100,88,15.3,4.2,5.8,0.4,1010.7,1006.2
2017-02-21,27.2,23.9,21.90,17.0,8.5,241,7.00,25.4,91,99,1010.3,32.8,241,98,80,100,91,15.3,4.2,3.2,0.5,1012.6,1008.3
2017-02-22,30.5,23.5,4.50,4.0,13.0,274,22.47,26.5,84,92,1010.2,32.4,274,96,65,100,44,17.0,6.8,8.3,2.6,1011.5,1008.0
2017-02-23,30.2,24.0,1.40,4.0,11.3,175,22.97,26.7,84,77,1009.5,30.6,175,96,66,100,47,14.0,5.1,4.3,1.6,1011.8,1007.2
2017-02-24,27.8,24.0,4.10,8.0,9.5,29,12.47,26.2,87,98,1010.3,23.8,29,97,79,100,89,13.9,5.6,5.0,1.1,1012.9,1007.5
2017-02-25,29.0,24.1,12.70,18.0,13.1,356,13.67,25.9,89,99,1009.5,29.5,356,96,75,100,93,14.6,5.1,2.9,0.5,1010.7,1007.8
2017-02-26,29.2,23.5,15.40,15.0,11.2,8,19.13,25.9,89,87,1007.9,32.0,8,97,75,100,15,14.0,4.5,4.0,1.5,1009.8,1005.8
2017-02-27,29.9,23.7,8.60,8.0,12.9,272,23.48,26.4,86,63,1008.0,30.6,272,96,71,100,21,15.5,6.0,4.7,2.5,1009.9,1005.4
2017-02-28,28.6,24.4,12.60,18.0,15.5,282,11.51,25.9,90,96,1008.0,34.6,282,97,75,100,54,15.3,6.5,4.3,2.3,1010.1,1005.9
2017-03-01,29.7,24.5,16.80,7.0,15.0,260,18.93,26.5,84,97,1008.3,33.1,260,95,66,100,90,21.0,9.1,8.6,4.1,1009.6,1006.0
2017-03-02,29.5,23.8,11.70,8.0,13.5,262,16.75,26.1,88,99,1007.9,29.9,262,98,72,100,94,13.0,4.7,2.5,0.5,1009.3,1006.2
2017-03-03,29.1,24.5,2.40,10.0,13.5,282,19.43,26.6,85,90,1007.1,32.8,282,96,76,100,52,17.0,7.2,3.2,0.4,1008.8,1004.5
2017-03-04,30.2,24.0,1.40,7.0,10.4,262,17.99,26.6,84,76,1007.0,22.3,262,94,68,99,32,15.0,5.2,4.7,1.1,1008.8,1004.9
2017-03-05,29.3,23.6,6.50,8.0,12.0,333,20.83,26.4,88,74,1007.0,31.7,333,98,75,100,16,14.8,5.6,4.3,1.8,1008.7,1005.0
2017-03-06,29.2,24.5,10.10,14.0,13.4,290,17.61,26.5,87,87,1007.6,33.1,290,95,74,100,42,18.2,7.4,4.3,2.5,1009.3,1005.3
2017-03-07,27.4,24.3,27.40,17.0,18.2,268,11.37,25.3,90,99,1008.5,41.8,268,95,82,100,94,22.2,8.6,10.1,3.4,1011.0,1006.7
2017-03-08,31.0,24.2,5.20,8.0,13.4,291,21.59,27.1,81,86,1008.3,32.0,291,93,63,100,31,17.8,7.3,6.8,1.3,1010.0,1005.6
2017-03-09,30.5,24.5,0.90,4.0,15.1,302,22.77,27.0,84,85,1007.7,36.0,302,94,71,100,29,15.7,5.9,4.7,2.1,1009.5,1005.2
2017-03-10,29.0,24.5,5.50,6.0,15.0,295,21.23,26.7,87,70,1007.7,34.9,295,97,75,100,19,16.4,6.3,5.4,2.4,1009.2,1005.6
2017-03-11,29.4,24.4,6.10,11.0,14.3,317,18.98,26.8,85,81,1008.8,32.4,317,96,70,100,44,15.5,6.6,3.6,0.4,1010.8,1006.6
2017-03-12,31.4,24.0,0.80,2.0,19.7,256,23.04,27.4,79,66,1009.3,41.0,256,95,57,94,15,21.6,9.6,6.1,2.5,1011.2,1006.8
2017-03-13,32.2,23.2,1.80,1.0,13.1,256,23.50,27.6,75,94,1009.3,40.0,256,94,53,100,74,15.6,6.6,6.5,1.3,1011.8,1006.7
2017-03-14,32.2,24.6,0.70,1.0,15.5,231,22.22,28.1,78,83,1009.6,32.0,231,94,58,100,13,19.0,7.1,6.5,1.9,1011.6,1007.2
2017-03-15,31.1,24.6,5.80,5.0,16.5,247,17.25,27.1,80,82,1008.8,36.7,247,94,63,100,36,20.7,8.7,6.1,3.4,1010.6,1006.5
2017-03-16,30.1,23.5,4.50,8.0,10.7,278,21.79,27.1,81,79,1007.8,27.0,278,95,67,99,22,14.2,5.2,4.7,1.0,1009.4,1005.5
2017-03-17,30.6,24.1,10.20,10.0,12.3,82,20.03,26.9,84,60,1008.6,29.5,82,95,66,100,8,13.8,4.7,5.4,0.8,1011.0,1006.6
2017-03-18,27.5,24.3,6.80,15.0,13.8,233,5.81,26.0,88,98,1010.7,25.9,233,98,80,100,78,14.3,5.9,2.9,0.5,1012.3,1009.0
2017-03-19,31.4,24.0,1.80,7.0,19.1,256,18.08,27.1,80,85,1009.8,39.6,256,97,60,100,23,17.6,7.3,2.9,0.7,1011.7,1007.5
2017-03-20,29.9,25.5,13.10,9.0,21.0,263,15.29,26.8,80,94,1009.2,46.1,263,91,69,100,54,29.4,12.6,10.8,5.2,1010.7,1006.9
2017-03-21,29.0,24.0,37.40,15.0,13.7,292,16.94,26.4,87,98,1008.7,38.5,292,96,73,100,76,24.3,8.3,8.6,2.9,1010.4,1006.0
2017-03-22,28.5,23.1,11.00,16.0,13.1,268,14.58,25.9,88,98,1008.7,36.7,268,96,79,100,83,24.9,7.1,10.1,1.8,1010.3,1006.3
2017-03-23,29.1,23.6,7.80,10.0,9.2,253,19.37,26.2,86,92,1009.2,28.4,253,96,75,100,32,19.3,5.9,4.3,1.8,1011.8,1006.3
2017-03-24,30.2,24.5,0.90,4.0,10.1,282,20.20,27.4,84,96,1009.2,29.9,282,97,70,100,74,15.3,5.7,5.8,2.3,1011.2,1006.9
2017-03-25,29.5,25.1,0.60,5.0,15.3,325,21.08,27.3,86,89,1009.1,34.2,325,96,77,100,18,15.1,6.1,4.0,1.5,1010.9,1006.6
2017-03-26,30.0,24.9,10.30,8.0,9.5,244,15.22,27.0,86,99,1010.4,29.9,244,96,75,100,97,13.0,4.7,2.2,1.3,1012.9,1008.5
2017-03-27,30.0,23.9,11.40,7.0,11.3,286,21.51,26.8,85,81,1010.0,27.4,286,97,71,100,29,13.9,5.3,4.0,1.4,1011.8,1008.0
2017-03-28,29.6,24.4,4.70,5.0,11.6,288,19.67,26.9,84,93,1010.3,33.8,288,96,72,100,73,15.8,5.9,5.0,1.8,1012.1,1008.1
2017-03-29,31.5,24.0,2.70,4.0,9.4,238,20.54,27.2,83,72,1009.9,29.9,238,98,61,100,17,13.2,4.3,5.0,1.8,1011.8,1007.4
2017-03-30,31.6,24.3,3.00,4.0,16.8,252,19.42,27.2,80,70,1010.5,34.9,252,92,66,100,11,22.6,10.1,12.6,4.5,1012.6,1008.3
